FID_Orig,longitude,latitude,education,income,povertylevel,pct_white,pct_black,pct_americanindianandalaskanativ,pct_asian,pct_nativehawaiianandotherpacifi,pct_someotherrace,pct_twoormoreraces,sale_year,parcel_distance,secchi,distance_shoreline,distance_nyc,distance_golf,distance_park,wateraccess,bayfront,waterhouse,parcel_area,parcel_length,fullbathrooms,totalbathrooms,totalbathroomsedited,totallivingarea,saleprice,.0025FMV,assessedvalue,valuedifference,soldmorethanonceinyear,soldmorethanonceovertheyears,saleacres,nmbofparcels,wqdistance,shorelinedistance,shorelinedistancedv3_1000,shorelinedistancedv1000_2000,shorelinedistancedv2000_3000,shorelinedistancedv3000_4000,wq_shorelinedistancecv,lnsecchi,lnsalesprice,lnsaleprice,wqshorelinedistancedv3_1000,wqshorelinedistancedv1000_2000,wqshorelinedistancedv2000_3000,wqshorelinedistancedv3000_4000,wqwateraccess,wqbayfront,wqwaterhouse,dv_2002,dv_2003,dv_2004,dv_2005,dv_2006,dv_2007,dv_2008,dv_2009,dv_2010,dv_2011,dv_2012,dv_2013,dv_2014,dv_2015
10555,-73.66947,40.67967,59.4633,74286,4.261364,95.7386,0,0,4.26136,0,0,0,2015,3941.242,1,2903.308,4752.804,2811.315,1500.129,0,0,0,4081.551,281.9998,1,1,1,1376,425000,777,310800,114200,0,0,0.09,1,2903.308,3,0,0,1,0,3,0,12.95984,12.95984,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75491,-73.66993,40.67958,59.4633,74286,4.261364,95.7386,0,0,4.26136,0,0,0,2013,3940.369,1.083333,2912.478,4714.061,2849.484,1535.197,0,0,0,6071.073,322.0435,1,2,1.5,1875,450000,856,342400,107600,0,0,0.14,1,3155.184,3,0,0,1,0,3.25,0.0800427,13.017,13.017,0,0,1.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
169126,-73.66885,40.67972,59.4633,74286,4.261364,95.7386,0,0,4.26136,0,0,0,2015,3935.09,1,2884.324,4805.751,2763.889,1450.502,0,0,0,5077.169,302.0623,1,2,1.5,1602,453000,924,369600,83400,0,0,0.12,1,2884.324,3,0,0,1,0,3,0,13.02365,13.02365,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
169126,-73.66885,40.67972,59.4633,74286,4.261364,95.7386,0,0,4.26136,0,0,0,2015,3935.09,1,2884.324,4805.751,2763.889,1450.502,0,0,0,5077.169,302.0623,1,2,1.5,1602,453000,924,369600,83400,0,0,0.12,1,2884.324,3,0,0,1,0,3,0,13.02365,13.02365,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56763,-73.67156,40.67877,59.4633,74286,4.261364,95.7386,0,0,4.26136,0,0,0,2013,3888.47,1.083333,2902.692,4578.994,3013.75,1488.972,0,0,0,7632.234,379.9053,1,2,1.5,1588,385000,956,382400,2600,0,0,0.19,1,3144.583,3,0,0,1,0,3.25,0.0800427,12.861,12.861,0,0,1.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
162455,-73.67086,40.67914,59.4633,74286,4.261364,95.7386,0,0,4.26136,0,0,0,2013,3913.088,1.083333,2908.591,4636.464,2941.691,1560.878,0,0,0,6117.91,323.3106,1,1,1,1340,440000,962,384800,55200,0,0,0.14,1,3150.973,3,0,0,1,0,3.25,0.0800427,12.99453,12.99453,0,0,1.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30093,-73.66775,40.67942,59.4633,74286,4.261364,95.7386,0,0,4.26136,0,0,0,2014,3883.838,1.416667,2814.161,4899.131,2705.893,1352.135,0,0,0,7909.86,357.2567,3,3,3,2504,430000,1002,400800,29200,0,0,0.18,1,3986.729,3,0,0,1,0,4.25,0.3483067,12.97154,12.97154,0,0,1.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59538,-73.66885,40.67759,58.9535,110192,0,83.7156,3.21101,0,13.0734,0,0,0,2012,3704.271,1.714286,2674.505,4814.525,2901.182,1404.69,0,0,0,6096.579,323.7444,1,1,1,1624,440000,956,382400,57600,0,0,0.14,1,4584.866,3,0,0,1,0,5.142857,0.5389965,12.99453,12.99453,0,0,1.714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
154762,-73.67448,40.6781,55.0681,140833,0,100,0,0,0,0,0,0,2014,3893.174,1.416667,2978.36,4335.414,3262.789,1239.859,0,0,0,4102.332,284.407,2,2,2,1616,365000,572,228800,136200,0,0,0.09,1,4219.343,3,0,0,1,0,4.25,0.3483067,12.80765,12.80765,0,0,1.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
181930,-73.67312,40.67844,55.0681,140833,0,100,0,0,0,0,0,0,2013,3891.874,1.083333,2943.095,4448.78,3144.647,1357.43,0,0,0,7238.818,339.8,1,2,1.5,1167,499000,1090,436000,63000,0,0,0.16,1,3188.353,3,0,0,1,0,3.25,0.0800427,13.12036,13.12036,0,0,1.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
121026,-73.67166,40.67768,58.9535,110192,0,83.7156,3.21101,0,13.0734,0,0,0,2013,3774.789,1.083333,2804.916,4576.167,3088.165,1423.112,0,0,0,7998.652,359.7418,2,3,2.5,2572,484000,1037,414800,69200,0,0,0.18,1,3038.659,3,0,0,1,0,3.25,0.0800427,13.08984,13.08984,0,0,1.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55321,-73.66936,40.67699,58.9535,110192,0,83.7156,3.21101,0,13.0734,0,0,0,2013,3650.355,1.083333,2638.58,4775.273,2976.254,1442.599,0,0,0,8118.46,363.1247,1,2,1.5,1814,285000,787,314800,-29800,0,1,0.18,1,2858.462,3,0,0,1,0,3.25,0.0800427,12.56024,12.56024,0,0,1.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
94172,-73.66602,40.69058,58.6207,94091,2.994012,100,0,0,0,0,0,0,2013,5086.685,1.083333,3930.914,5081.358,2090.568,1085.683,0,0,0,7500.005,350.7157,1,1,1,1358,276000,916,366400,-90400,0,0,0.17,1,4258.49,4,0,0,0,1,4.333333,0.0800427,12.52816,12.52816,0,0,0,1.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
63162,-73.66467,40.69038,58.6207,94091,2.994012,100,0,0,0,0,0,0,2013,5052.362,1.083333,3880.515,5193.577,1981.411,1150.861,0,0,0,5167.977,304.0628,1,2,1.5,1794,420000,838,335200,84800,0,0,0.12,1,4203.892,4,0,0,0,1,4.333333,0.0800427,12.94801,12.94801,0,0,0,1.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
134576,-73.66177,40.69096,58.6207,94091,2.994012,100,0,0,0,0,0,0,2013,5099.211,1.083333,3892.668,5443.001,1728.985,1223.623,0,0,0,7266.484,355.3623,1,2,1.5,1464,419000,778,311200,107800,0,0,0.16,1,4217.057,4,0,0,0,1,4.333333,0.0800427,12.94563,12.94563,0,0,0,1.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
112171,-73.66098,40.69081,58.6207,94091,2.994012,100,0,0,0,0,0,0,2015,5079.866,1,3865.078,5507.865,1666.302,1277.788,0,0,0,4666.924,308.0245,1,1,1,992,330000,742,296800,33200,0,0,0.1,1,3865.078,4,0,0,0,1,4,0,12.70685,12.70685,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
112171,-73.66098,40.69081,58.6207,94091,2.994012,100,0,0,0,0,0,0,2015,5079.866,1,3865.078,5507.865,1666.302,1277.788,0,0,0,4666.924,308.0245,1,1,1,992,330000,742,296800,33200,0,0,0.1,1,3865.078,4,0,0,0,1,4,0,12.70685,12.70685,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
179234,-73.66378,40.68908,58.6207,94091,2.994012,100,0,0,0,0,0,0,2015,4901.322,1,3722.074,5259.684,1938.795,1313.918,0,0,0,7738.486,369.1295,4,4,4,2307,565000,752,300800,264200,0,0,0.18,1,3722.074,4,0,0,0,1,4,0,13.24458,13.24458,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
179234,-73.66378,40.68908,58.6207,94091,2.994012,100,0,0,0,0,0,0,2015,4901.322,1,3722.074,5259.684,1938.795,1313.918,0,0,0,7738.486,369.1295,4,4,4,2307,565000,752,300800,264200,0,0,0.18,1,3722.074,4,0,0,0,1,4,0,13.24458,13.24458,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
180086,-73.66357,40.68808,58.6207,94091,2.994012,100,0,0,0,0,0,0,2014,4790.067,1.416667,3610.803,5273.096,1952.508,1421.2,0,0,0,8249.739,382.2873,2,2,2,2187,648000,798,319200,328800,0,0,0.19,1,5115.305,4,0,0,0,1,5.666667,0.3483067,13.38165,13.38165,0,0,0,1.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31957,-73.66241,40.68982,58.6207,94091,2.994012,100,0,0,0,0,0,0,2013,4975.378,1.083333,3778.088,5379.654,1806.766,1297.35,0,0,0,6044.888,321.5128,2,2,2,2151,313000,1116,446400,-133400,1,1,0.14,1,4092.928,4,0,0,0,1,4.333333,0.0800427,12.65396,12.65396,0,0,0,1.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
164080,-73.66167,40.68947,58.6207,94091,2.994012,100,0,0,0,0,0,0,2015,4933.398,1,3728.286,5439.764,1755.367,1363.586,0,0,0,3890.446,278.1762,2,2,2,1393,435000,777,310800,124200,0,0,0.09,1,3728.286,4,0,0,0,1,4,0,12.9831,12.9831,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
164080,-73.66167,40.68947,58.6207,94091,2.994012,100,0,0,0,0,0,0,2015,4933.398,1,3728.286,5439.764,1755.367,1363.586,0,0,0,3890.446,278.1762,2,2,2,1393,435000,777,310800,124200,0,0,0.09,1,3728.286,4,0,0,0,1,4,0,12.9831,12.9831,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47290,-73.66122,40.68932,58.6207,94091,2.994012,100,0,0,0,0,0,0,2013,4914.586,1.083333,3704.634,5476.907,1723.064,1366.25,0,0,0,5971.331,342.1524,1,1,1,1294,410000,657,262800,147200,0,0,0.14,1,4013.354,4,0,0,0,1,4.333333,0.0800427,12.92391,12.92391,0,0,0,1.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
173284,-73.66169,40.6885,58.6207,94091,2.994012,100,0,0,0,0,0,0,2015,4825.995,1,3622.756,5434.08,1786.568,1355.788,0,0,0,6047.711,321.3637,3,4,3.5,3421,590000,1103,441200,148800,0,0,0.14,1,3622.756,4,0,0,0,1,4,0,13.28788,13.28788,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
173284,-73.66169,40.6885,58.6207,94091,2.994012,100,0,0,0,0,0,0,2015,4825.995,1,3622.756,5434.08,1786.568,1355.788,0,0,0,6047.711,321.3637,3,4,3.5,3421,590000,1103,441200,148800,0,0,0.14,1,3622.756,4,0,0,0,1,4,0,13.28788,13.28788,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77552,-73.66793,40.67575,64.4823,120071,0,84.7087,11.4078,0,3.8835,0,0,0,2015,3488.198,1,2458.498,4908.656,2970.687,1318.865,0,0,0,1194.52,206.2073,3,3,3,1332,300000,497,198800,101200,0,0,0.03,1,2458.498,3,0,0,1,0,3,0,12.61154,12.61154,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77552,-73.66793,40.67575,64.4823,120071,0,84.7087,11.4078,0,3.8835,0,0,0,2015,3488.198,1,2458.498,4908.656,2970.687,1318.865,0,0,0,1194.52,206.2073,3,3,3,1332,300000,497,198800,101200,0,0,0.03,1,2458.498,3,0,0,1,0,3,0,12.61154,12.61154,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43758,-73.66476,40.67756,64.4823,120071,0,84.7087,11.4078,0,3.8835,0,0,0,2015,3638.965,1,2524.59,5158.902,2637.513,1062.344,0,0,0,5768.297,313.9414,3,3,3,2205,355000,642,256800,98200,0,0,0.14,1,2524.59,3,0,0,1,0,3,0,12.77987,12.77987,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43758,-73.66476,40.67756,64.4823,120071,0,84.7087,11.4078,0,3.8835,0,0,0,2015,3638.965,1,2524.59,5158.902,2637.513,1062.344,0,0,0,5768.297,313.9414,3,3,3,2205,355000,642,256800,98200,0,0,0.14,1,2524.59,3,0,0,1,0,3,0,12.77987,12.77987,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15428,-73.66492,40.67699,64.4823,120071,0,84.7087,11.4078,0,3.8835,0,0,0,2012,3577.684,1.714286,2470.641,5149.659,2690.38,1068.235,0,0,0,4232.592,287.2398,1,1,1,1236,320000,576,230400,89600,0,0,0.1,1,4235.385,3,0,0,1,0,5.142857,0.5389965,12.67608,12.67608,0,0,1.714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
172361,-73.66587,40.67617,64.4823,120071,0,84.7087,11.4078,0,3.8835,0,0,0,2013,3500.016,1.083333,2419.771,5077.373,2810.871,1144.135,0,0,0,7432.891,358.085,1,1,1,988,390000,989,395600,-5600,0,0,0.16,1,2621.419,3,0,0,1,0,3.25,0.0800427,12.8739,12.8739,0,0,1.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56106,-73.66705,40.67519,64.4823,120071,0,84.7087,11.4078,0,3.8835,0,0,0,2015,3412.137,1,2368.586,4988.549,2958.032,1249.068,0,0,0,4866.568,298.5707,3,4,3.5,3755,290000,583,233200,56800,0,0,0.1,1,2368.586,3,0,0,1,0,3,0,12.57764,12.57764,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56106,-73.66705,40.67519,64.4823,120071,0,84.7087,11.4078,0,3.8835,0,0,0,2015,3412.137,1,2368.586,4988.549,2958.032,1249.068,0,0,0,4866.568,298.5707,3,4,3.5,3755,290000,583,233200,56800,0,0,0.1,1,2368.586,3,0,0,1,0,3,0,12.57764,12.57764,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
182673,-73.66626,40.67524,64.4823,120071,0,84.7087,11.4078,0,3.8835,0,0,0,2013,3404.232,1.083333,2341.609,5055.172,2893.67,1181.26,0,0,0,5358.311,313.449,3,3,3,1486,350000,866,346400,3600,0,0,0.12,1,2536.743,3,0,0,1,0,3.25,0.0800427,12.76569,12.76569,0,0,1.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36948,-73.66647,40.67492,64.4823,120071,0,84.7087,11.4078,0,3.8835,0,0,0,2014,3372.287,1.416667,2318.037,5041.314,2907.933,1202.814,0,0,0,7342.029,350.654,1,1,1,1272,715000,781,312400,402600,0,0,0.15,1,3283.886,3,0,0,1,0,4.25,0.3483067,13.48004,13.48004,0,0,1.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41763,-73.66492,40.67505,64.4823,120071,0,84.7087,11.4078,0,3.8835,0,0,0,2013,3364.388,1.083333,2273.092,5169.673,2779.208,1071.178,0,0,0,4045.964,283.4435,1,2,1.5,1478,392500,718,287200,105300,0,0,0.09,1,2462.517,3,0,0,1,0,3.25,0.0800427,12.88029,12.88029,0,0,1.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
129635,-73.66422,40.67511,64.4823,120071,0,84.7087,11.4078,0,3.8835,0,0,0,2013,3363.262,1.083333,2255.542,5228.238,2720.601,1010.972,0,0,0,4233.181,286.4859,2,3,2.5,1878,305000,806,322400,-17400,0,0,0.1,1,2443.504,3,0,0,1,0,3.25,0.0800427,12.62807,12.62807,0,0,1.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
70659,-73.6644,40.67585,64.4823,120071,0,84.7087,11.4078,0,3.8835,0,0,0,2015,3446.947,1,2337.323,5204.692,2745.721,1020.047,0,0,0,6847.396,372.2999,1,1,1,1295,349755,804,321600,28155,0,0,0.16,1,2337.323,3,0,0,1,0,3,0,12.76499,12.76499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70659,-73.6644,40.67585,64.4823,120071,0,84.7087,11.4078,0,3.8835,0,0,0,2015,3446.947,1,2337.323,5204.692,2745.721,1020.047,0,0,0,6847.396,372.2999,1,1,1,1295,349755,804,321600,28155,0,0,0.16,1,2337.323,3,0,0,1,0,3,0,12.76499,12.76499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
161357,-73.66412,40.67542,64.4823,120071,0,84.7087,11.4078,0,3.8835,0,0,0,2014,3396.105,1.416667,2283.826,5232.753,2716.455,999.4395,0,0,0,5059.05,293.9375,2,3,2.5,1683,322000,734,293600,28400,0,0,0.12,1,3235.42,3,0,0,1,0,4.25,0.3483067,12.68231,12.68231,0,0,1.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
140614,-73.6683,40.67451,64.4823,120071,0,84.7087,11.4078,0,3.8835,0,0,0,2013,3361.155,1.083333,2355.81,4892.563,3058.349,1362.001,0,0,0,4299.535,287.2923,2,2,2,1399,382000,682,272800,109200,0,0,0.1,1,2552.127,3,0,0,1,0,3.25,0.0800427,12.85318,12.85318,0,0,1.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30506,-73.66901,40.67424,64.4823,120071,0,84.7087,11.4078,0,3.8835,0,0,0,2015,3346.716,1,2362.849,4835.854,3116.587,1416.542,0,0,0,5547.07,311.8394,3,3,3,3049,420000,750,300000,120000,0,0,0.13,1,2362.849,3,0,0,1,0,3,0,12.94801,12.94801,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30506,-73.66901,40.67424,64.4823,120071,0,84.7087,11.4078,0,3.8835,0,0,0,2015,3346.716,1,2362.849,4835.854,3116.587,1416.542,0,0,0,5547.07,311.8394,3,3,3,3049,420000,750,300000,120000,0,0,0.13,1,2362.849,3,0,0,1,0,3,0,12.94801,12.94801,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23986,-73.66465,40.67463,64.4823,120071,0,84.7087,11.4078,0,3.8835,0,0,0,2014,3314.682,1.416667,2220.915,5197.929,2751.66,1054.034,0,0,0,7704.093,374.0496,1,2,1.5,1640,380000,981,392400,-12400,0,0,0.17,1,3146.296,3,0,0,1,0,4.25,0.3483067,12.84793,12.84793,0,0,1.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150939,-73.66394,40.67436,64.4823,120071,0,84.7087,11.4078,0,3.8835,0,0,0,2015,3277.51,1,2169.79,5260.6,2689.65,998.3948,0,0,0,7294.626,363.646,1,2,1.5,1258,410000,653,261200,148800,0,0,0.17,1,2169.79,3,0,0,1,0,3,0,12.92391,12.92391,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150939,-73.66394,40.67436,64.4823,120071,0,84.7087,11.4078,0,3.8835,0,0,0,2015,3277.51,1,2169.79,5260.6,2689.65,998.3948,0,0,0,7294.626,363.646,1,2,1.5,1258,410000,653,261200,148800,0,0,0.17,1,2169.79,3,0,0,1,0,3,0,12.92391,12.92391,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
158977,-73.65385,40.67007,48.0357,168606,3.030303,29.8701,66.2338,3.8961,0,0,0,0,2013,2781.865,1.083333,1511.425,6165.363,1846.002,98.42271,0,0,0,6230.514,326.8833,1,1,1,1224,333900,786,314400,19500,0,0,0.17,1,1637.377,2,0,1,0,0,2.166667,0.0800427,12.7186,12.7186,0,1.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
68551,-73.65713,40.69207,66.0118,119135,1.930502,94.9807,0,0,5.01931,0,0,0,2015,5218.266,1,3965.715,5831.579,1322.434,1074.513,0,0,0,13776.31,473.5401,1,1,1,1243,499000,992,396800,102200,0,0,0.3,1,3965.715,4,0,0,0,1,4,0,13.12036,13.12036,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68551,-73.65713,40.69207,66.0118,119135,1.930502,94.9807,0,0,5.01931,0,0,0,2015,5218.266,1,3965.715,5831.579,1322.434,1074.513,0,0,0,13776.31,473.5401,1,1,1,1243,499000,992,396800,102200,0,0,0.3,1,3965.715,4,0,0,0,1,4,0,13.12036,13.12036,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80515,-73.65443,40.69221,66.0118,119135,1.930502,94.9807,0,0,5.01931,0,0,0,2012,5237.587,1.714286,3969.936,5990.4,1094.202,864.0568,0,0,0,14727.82,688.0533,2,2,2,1400,720000,1107,442800,277200,0,0,0.34,1,6805.605,4,0,0,0,1,6.857143,0.5389965,13.48701,13.48701,0,0,0,1.714286,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16199,-73.65115,40.69172,66.0118,119135,1.930502,94.9807,0,0,5.01931,0,0,0,2014,5194.314,1.416667,3917.379,6236.042,832.0031,589.1489,0,0,0,15583.91,558.4954,2,3,2.5,1948,425000,698,279200,145800,0,0,0.33,1,5549.621,4,0,0,0,1,5.666667,0.3483067,12.95984,12.95984,0,0,0,1.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
143610,-73.65269,40.69105,66.0118,119135,1.930502,94.9807,0,0,5.01931,0,0,0,2014,5112.714,1.416667,3839.484,6185.819,976.7105,682.7241,0,0,0,26091.28,759.8079,4,5,4.5,2502,755000,1378,551200,203800,0,0,0.6,1,5439.269,4,0,0,0,1,5.666667,0.3483067,13.53447,13.53447,0,0,0,1.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
123915,-73.64964,40.69032,66.0118,119135,1.930502,94.9807,0,0,5.01931,0,0,0,2013,5050.867,1.083333,3771.05,6433.079,765.2863,413.0247,0,0,0,5121.458,309.6782,1,1,1,1308,267000,653,261200,5800,0,0,0.12,1,4085.304,4,0,0,0,1,4.333333,0.0800427,12.495,12.495,0,0,0,1.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
85053,-73.64957,40.69044,66.0118,119135,1.930502,94.9807,0,0,5.01931,0,0,0,2015,5064.221,1,3784.323,6429.401,754.1179,411.0445,0,0,0,5090.532,318.6857,3,4,3.5,3040,262500,765,306000,-43500,0,0,0.13,1,3784.323,4,0,0,0,1,4,0,12.47801,12.47801,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85053,-73.64957,40.69044,66.0118,119135,1.930502,94.9807,0,0,5.01931,0,0,0,2015,5064.221,1,3784.323,6429.401,754.1179,411.0445,0,0,0,5090.532,318.6857,3,4,3.5,3040,262500,765,306000,-43500,0,0,0.13,1,3784.323,4,0,0,0,1,4,0,12.47801,12.47801,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38523,-73.6495,40.69151,66.0118,119135,1.930502,94.9807,0,0,5.01931,0,0,0,2015,5183.442,1,3903.616,6357.81,703.4943,453.37,0,0,0,4921.738,297.3358,2,2,2,1685,537000,751,300400,236600,0,0,0.12,1,3903.616,4,0,0,0,1,4,0,13.19375,13.19375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38523,-73.6495,40.69151,66.0118,119135,1.930502,94.9807,0,0,5.01931,0,0,0,2015,5183.442,1,3903.616,6357.81,703.4943,453.37,0,0,0,4921.738,297.3358,2,2,2,1685,537000,751,300400,236600,0,0,0.12,1,3903.616,4,0,0,0,1,4,0,13.19375,13.19375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
159079,-73.65076,40.69034,66.0118,119135,1.930502,94.9807,0,0,5.01931,0,0,0,2014,5044.053,1.416667,3766.103,6360.489,849.9528,504.7032,0,0,0,5964.762,320.9255,1,2,1.5,1510,469000,890,356000,113000,0,0,0.14,1,5335.313,4,0,0,0,1,5.666667,0.3483067,13.05836,13.05836,0,0,0,1.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20629,-73.6506,40.69075,66.0118,119135,1.930502,94.9807,0,0,5.01931,0,0,0,2015,5091.024,1,3812.834,6340.963,819.3928,504.2149,0,0,0,4275.785,285.4235,2,3,2.5,2046,368000,540,216000,152000,0,0,0.1,1,3812.834,4,0,0,0,1,4,0,12.81584,12.81584,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20629,-73.6506,40.69075,66.0118,119135,1.930502,94.9807,0,0,5.01931,0,0,0,2015,5091.024,1,3812.834,6340.963,819.3928,504.2149,0,0,0,4275.785,285.4235,2,3,2.5,2046,368000,540,216000,152000,0,0,0.1,1,3812.834,4,0,0,0,1,4,0,12.81584,12.81584,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
163652,-73.64718,40.69001,17.8378,88304,14.15385,50.7692,12.3077,0,12.9231,0,21.8462,2.15385,2014,5040.314,1.416667,3758.482,6615.65,608.6358,204.485,0,0,0,7254.241,630.4692,4,4,4,5262,309000,628,251200,57800,0,0,0.17,1,5324.516,4,0,0,0,1,5.666667,0.3483067,12.6411,12.6411,0,0,0,1.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
65808,-73.64735,40.69033,17.8378,88304,14.15385,50.7692,12.3077,0,12.9231,0,21.8462,2.15385,2013,5073.664,1.083333,3791.89,6581.904,598.5847,232.6371,0,0,0,7867.845,374.7782,3,4,3.5,4372,375000,871,348400,26600,0,0,0.17,1,4107.881,4,0,0,0,1,4.333333,0.0800427,12.83468,12.83468,0,0,0,1.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38999,-73.64634,40.69011,17.8378,88304,14.15385,50.7692,12.3077,0,12.9231,0,21.8462,2.15385,2015,5061.416,1,3779.577,6663.645,547.7958,145.0004,0,0,0,6267.387,334.6112,4,5,4.5,3702,405000,592,236800,168200,0,0,0.14,1,3779.577,4,0,0,0,1,4,0,12.91164,12.91164,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38999,-73.64634,40.69011,17.8378,88304,14.15385,50.7692,12.3077,0,12.9231,0,21.8462,2.15385,2015,5061.416,1,3779.577,6663.645,547.7958,145.0004,0,0,0,6267.387,334.6112,4,5,4.5,3702,405000,592,236800,168200,0,0,0.14,1,3779.577,4,0,0,0,1,4,0,12.91164,12.91164,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22403,-73.65821,40.69045,23.6794,82083,8.403361,83.1933,16.8067,0,0,0,0,0,2014,5037.045,1.416667,3794.54,5738.468,1445.109,1128.099,0,0,0,10196.56,403.9755,1,1,1,1378,507500,993,397200,110300,0,0,0.23,1,5375.599,4,0,0,0,1,5.666667,0.3483067,13.13725,13.13725,0,0,0,1.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
174553,-73.65483,40.69058,23.6794,82083,8.403361,83.1933,16.8067,0,0,0,0,0,2013,5055.894,1.083333,3789.817,6024.656,1164.781,847.0953,0,0,0,19304.63,660.2024,1,2,1.5,2169,565000,841,336400,228600,0,1,0.43,1,4105.635,4,0,0,0,1,4.333333,0.0800427,13.24458,13.24458,0,0,0,1.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
